,0
2023-09-26 00:00:00+00:00,-0.006389465295412828
2023-09-27 00:00:00+00:00,-0.00018946890406555474
2023-09-28 00:00:00+00:00,0.0018735086642510193
2023-10-02 00:00:00+00:00,0.0
2023-10-03 00:00:00+00:00,-0.00914150774427964
2023-10-04 00:00:00+00:00,-0.008298387842000146
2023-10-05 00:00:00+00:00,-0.002478242018953604
2023-10-06 00:00:00+00:00,0.01283665252633843
2023-10-09 00:00:00+00:00,0.0028734068278153074
2023-10-10 00:00:00+00:00,0.008604272003702364
2023-10-11 00:00:00+00:00,0.002267517794672285
2023-10-12 00:00:00+00:00,-0.006642477090134102
2023-10-13 00:00:00+00:00,-0.0184058394976786
2023-10-16 00:00:00+00:00,0.016436010625562547
2023-10-17 00:00:00+00:00,0.001730517205681895
2023-10-18 00:00:00+00:00,-0.013806481995220023
2023-10-19 00:00:00+00:00,-0.010291581443418305
2023-10-20 00:00:00+00:00,-0.012218220794707373
2023-10-23 00:00:00+00:00,-0.005810104855365515
2023-10-24 00:00:00+00:00,0.0034034470090138175
2023-10-25 00:00:00+00:00,-0.015743028727950716
2023-10-26 00:00:00+00:00,-0.0005168606614373017
2023-10-27 00:00:00+00:00,-0.003595203612176626
2023-10-30 00:00:00+00:00,0.005897393440652876
2023-11-01 00:00:00+00:00,0.0
2023-11-02 00:00:00+00:00,0.03606996430456516
2023-11-03 00:00:00+00:00,0.020426691860479407
2023-11-06 00:00:00+00:00,-0.01738134380560974
2023-11-07 00:00:00+00:00,-0.0003685758836395464
2023-11-08 00:00:00+00:00,0.014451312436644007
2023-11-09 00:00:00+00:00,0.002883202884475508
2023-11-10 00:00:00+00:00,0.012669598641526475
2023-11-13 00:00:00+00:00,0.004805419017560236
2023-11-14 00:00:00+00:00,0.04843017472505026
2023-11-15 00:00:00+00:00,0.00843500691803295
2023-11-16 00:00:00+00:00,-0.00543787905348557
2023-11-17 00:00:00+00:00,0.005583547160440558
2023-11-20 00:00:00+00:00,0.0014627699285378187
2023-11-21 00:00:00+00:00,-0.011575223805110293
2023-11-22 00:00:00+00:00,0.00787004734472821
2023-11-24 00:00:00+00:00,0.004212439609954613
2023-11-27 00:00:00+00:00,-0.0017157493357626563
2023-11-28 00:00:00+00:00,6.092886715139412e-05
2023-11-29 00:00:00+00:00,0.00850465154004569
2023-12-01 00:00:00+00:00,0.0
2023-12-04 00:00:00+00:00,-0.0023565474182675183
2023-12-05 00:00:00+00:00,-0.007010102364454022
2023-12-06 00:00:00+00:00,-0.009003365620856648
2023-12-07 00:00:00+00:00,0.010678945845707697
2023-12-08 00:00:00+00:00,0.00611138500676103
2023-12-11 00:00:00+00:00,0.0011641991634772334
2023-12-12 00:00:00+00:00,0.0003889126330224189
2023-12-13 00:00:00+00:00,0.018414226717461055
2023-12-14 00:00:00+00:00,0.019182052268221807
2023-12-15 00:00:00+00:00,-0.009070512623647073
2023-12-18 00:00:00+00:00,-0.002337105930616004
2023-12-19 00:00:00+00:00,0.007321479856487666
2023-12-20 00:00:00+00:00,-0.011117810880296446
2023-12-21 00:00:00+00:00,-0.002270149056271394
2023-12-22 00:00:00+00:00,0.004250222366022103
2023-12-26 00:00:00+00:00,0.0007902198611098927
2023-12-27 00:00:00+00:00,0.0014691178768421063
2023-12-28 00:00:00+00:00,-0.0002625466429050125
2024-01-02 00:00:00+00:00,0.0
2024-01-03 00:00:00+00:00,-0.017732675201647816
2024-01-04 00:00:00+00:00,-0.003611761394839565
2024-01-05 00:00:00+00:00,-0.004515008012830858
2024-01-08 00:00:00+00:00,0.006800653490102163
2024-01-09 00:00:00+00:00,-0.007986834360164443
2024-01-10 00:00:00+00:00,-0.008369905152095156
2024-01-11 00:00:00+00:00,-0.0077837631529761465
2024-01-12 00:00:00+00:00,0.0005478105153526631
2024-01-16 00:00:00+00:00,0.00354722717263973
2024-01-17 00:00:00+00:00,-0.005573819254131878
2024-01-18 00:00:00+00:00,-0.005710619313439905
2024-01-19 00:00:00+00:00,0.008347030461763558
2024-01-22 00:00:00+00:00,0.01818884870907275
2024-01-23 00:00:00+00:00,-0.007758340170101241
2024-01-24 00:00:00+00:00,-0.008979104980047345
2024-01-25 00:00:00+00:00,0.007563349961616672
2024-01-26 00:00:00+00:00,0.009223526374886057
2024-01-29 00:00:00+00:00,0.015305709810063866
2024-01-30 00:00:00+00:00,-0.008417168048288634
2024-02-01 00:00:00+00:00,0.0
2024-02-02 00:00:00+00:00,-0.001343588262336388
2024-02-05 00:00:00+00:00,-0.017072224580464267
2024-02-06 00:00:00+00:00,0.005647767020636355
2024-02-07 00:00:00+00:00,-8.448887710845471e-05
2024-02-08 00:00:00+00:00,0.008343871681300033
2024-02-09 00:00:00+00:00,0.005908624373609904
2024-02-12 00:00:00+00:00,0.009451719509453723
2024-02-13 00:00:00+00:00,-0.023326001163029075
2024-02-14 00:00:00+00:00,0.019818609221692724
2024-02-15 00:00:00+00:00,0.006834095693445626
2024-02-16 00:00:00+00:00,-0.008491507013737831
2024-02-20 00:00:00+00:00,-0.006400476404093965
2024-02-21 00:00:00+00:00,-0.0038520506588776804
2024-02-22 00:00:00+00:00,0.013620719793566076
2024-02-23 00:00:00+00:00,0.0018181966015649227
2024-02-26 00:00:00+00:00,-0.00799181448655926
2024-02-27 00:00:00+00:00,0.016249629925600025
2024-02-28 00:00:00+00:00,0.003811784112280219
2024-03-01 00:00:00+00:00,0.0
2024-03-04 00:00:00+00:00,0.011299152317720919
2024-03-05 00:00:00+00:00,0.03511335172352249
2024-03-06 00:00:00+00:00,-0.004726191121981179
2024-03-07 00:00:00+00:00,0.011594774801597131
2024-03-08 00:00:00+00:00,0.010607988785427075
2024-03-11 00:00:00+00:00,0.026515669238282157
2024-03-12 00:00:00+00:00,0.007668566736507656
2024-03-13 00:00:00+00:00,0.0033660799460900515
2024-03-14 00:00:00+00:00,-0.01872452812818218
2024-03-15 00:00:00+00:00,0.0012769861895970099
2024-03-18 00:00:00+00:00,-0.0030708058306155306
2024-03-19 00:00:00+00:00,0.012909914259174508
2024-03-20 00:00:00+00:00,0.01359510695847057
2024-03-21 00:00:00+00:00,0.007705486847611959
2024-03-22 00:00:00+00:00,-0.011781275803848988
2024-03-25 00:00:00+00:00,-0.0065139329464058175
2024-03-26 00:00:00+00:00,0.005208116013266251
2024-03-27 00:00:00+00:00,0.012307714612954561
2024-03-28 00:00:00+00:00,0.010413555428114537
2024-04-01 00:00:00+00:00,0.0
2024-04-02 00:00:00+00:00,-0.007640456279144392
2024-04-03 00:00:00+00:00,0.002981752381074197
2024-04-04 00:00:00+00:00,-0.014166793947085796
2024-04-05 00:00:00+00:00,0.009072544980481559
2024-04-08 00:00:00+00:00,0.0039076850598354085
2024-04-09 00:00:00+00:00,0.0023916841158210383
2024-04-10 00:00:00+00:00,-0.02177364722330135
2024-04-11 00:00:00+00:00,-0.0011765476009725079
2024-04-12 00:00:00+00:00,-0.01521253618451198
2024-04-15 00:00:00+00:00,-0.009577700457154052
2024-04-16 00:00:00+00:00,-0.0061999734793313985
2024-04-17 00:00:00+00:00,-0.005239114912175137
2024-04-18 00:00:00+00:00,0.00038675392346289306
2024-04-19 00:00:00+00:00,0.0038108041036031895
2024-04-22 00:00:00+00:00,0.005280352149282394
2024-04-23 00:00:00+00:00,0.013161376016146024
2024-04-24 00:00:00+00:00,-0.002850316352870169
2024-04-25 00:00:00+00:00,-0.011115909166934203
2024-04-26 00:00:00+00:00,0.001092044541914236
2024-04-29 00:00:00+00:00,0.0012818593449804433
2024-05-01 00:00:00+00:00,0.0
2024-05-02 00:00:00+00:00,-0.020818377529065124
2024-05-03 00:00:00+00:00,-0.17785130525622567
2024-05-06 00:00:00+00:00,-0.004824757703607174
2024-05-07 00:00:00+00:00,-0.00933368333468343
2024-05-08 00:00:00+00:00,-0.0382491640766728
2024-05-09 00:00:00+00:00,-0.01594078023902219
2024-05-10 00:00:00+00:00,-0.03470414229136674
2024-05-13 00:00:00+00:00,-0.03780839179651072
2024-05-14 00:00:00+00:00,0.07010263829131709
2024-05-15 00:00:00+00:00,-0.02074206420685316
2024-05-16 00:00:00+00:00,-0.01026347400381542
2024-05-17 00:00:00+00:00,-0.005945989579023148
2024-05-20 00:00:00+00:00,-0.0029510605279863935
2024-05-21 00:00:00+00:00,-0.09241444732317912
2024-05-22 00:00:00+00:00,0.16731264380039187
2024-05-23 00:00:00+00:00,0.12099817754316726
2024-05-24 00:00:00+00:00,-0.08904985919096149
2024-05-28 00:00:00+00:00,0.0034553436342517952
2024-05-29 00:00:00+00:00,0.034074464741989406
2024-05-30 00:00:00+00:00,0.048181289668102555
2024-06-03 00:00:00+00:00,0.0
2024-06-04 00:00:00+00:00,-0.016122994812722835
2024-06-05 00:00:00+00:00,0.026858382594338294
2024-06-06 00:00:00+00:00,0.007601818558658779
2024-06-07 00:00:00+00:00,-0.014404656628774775
2024-06-10 00:00:00+00:00,0.010077523795279597
2024-06-11 00:00:00+00:00,-0.020534022058858226
2024-06-12 00:00:00+00:00,0.019920792657344224
2024-06-13 00:00:00+00:00,0.015027701869722894
2024-06-14 00:00:00+00:00,-0.018622486911319777
2024-06-17 00:00:00+00:00,0.025491724608708053
2024-06-18 00:00:00+00:00,0.05469372766324218
2024-06-20 00:00:00+00:00,0.011453500712775944
2024-06-21 00:00:00+00:00,-0.0028509849480706883
2024-06-24 00:00:00+00:00,-0.03154000477730354
2024-06-25 00:00:00+00:00,-0.014147619879856048
2024-06-26 00:00:00+00:00,-0.009630092305490324
2024-06-27 00:00:00+00:00,-0.008908069133539597
2024-07-01 00:00:00+00:00,0.0
2024-07-02 00:00:00+00:00,-0.0038132330008810167
2024-07-03 00:00:00+00:00,0.006609152269074858
2024-07-05 00:00:00+00:00,-0.005639824954276201
2024-07-08 00:00:00+00:00,-0.011582131008952579
2024-07-09 00:00:00+00:00,-0.016273136258055553
